pokemon_uid,pokemon_id,cp,trainer_name,num_upgrades,move_1,move_2,height,weight,stamina,stamina_max,cp_multiplier,additional_cp_multiplier,iv_defense,iv_stamina,iv_attack,last_seen,form,costume
17558449815103580851,168,1037,pokemukais,0,260,66,0.892917,20.4843,152,152,0.505086,0,1,12,5,"2018-02-05 20:20:56",0,0
17558762830437546114,214,1247,Othavio3,0,261,22,1.29794,42.6521,106,106,0.323013,0,0,7,12,"2018-02-16 22:40:24",0,0
17570261162836792594,214,704,PicaDeBugiu,0,261,245,1.18541,44.1014,74,74,0.228813,0,4,4,14,"2018-02-06 13:09:22",0,0
17578990856395100148,111,640,LordHueHueBR,0,233,126,1.24737,197.113,128,128,0.38391,0,5,9,15,"2018-02-15 09:17:49",0,0
17584961130772225851,195,1600,MrsDarth95,0,216,90,1.17303,53.6812,192,192,0.483172,0,13,9,13,"2018-02-05 18:46:05",0,0
17594018866065382481,214,1275,ChuckNorris1311,0,261,31,1.47241,56.8207,174,174,0.530504,0,6,5,15,"2018-01-29 20:53:41",NULL,NULL
17600741213938198778,306,2560,TiagoLorenzi,0,266,78,2.24537,487.528,148,148,0.485527,0,15,14,11,"2018-02-11 23:26:22",0,0
17603150754630244021,19,179,LurentoPel,0,219,129,0.27015,3.37793,38,38,0.297238,0,12,7,10,"2018-02-09 18:10:10",0,0
17606884190907717324,214,1789,Bryanjph,0,243,22,1.57056,58.8072,132,132,0.387889,0,4,11,6,"2018-02-12 09:44:10",0,0
17607417577671389954,217,1872,AntonellaLowen,0,243,14,1.86002,142.549,162,162,0.429991,0,6,10,3,"2018-02-09 05:52:47",0,0
17609247636647267555,160,2468,Naglau,27,230,39,2.70384,118.483,162,162,0.438041,0,15,15,15,"2018-02-02 04:31:59",NULL,NULL
17609925907369669219,214,1431,SrPopo,0,243,31,1.49595,59.2902,104,104,0.314908,0,8,8,11,"2018-02-18 06:17:32",0,0
17613962695966822955,306,2499,IgorCarbone99,0,253,268,2.28179,436.135,162,162,0.566139,0,15,4,13,"2018-02-07 23:55:18",0,0
17617072218420606907,217,1426,TiagoSalvatte,0,228,88,1.19652,33.824,132,132,0.354449,0,3,7,5,"2018-02-13 02:54:37",0,0
17621268376048240903,242,2299,MrsCarrion37,12,234,14,1.30355,37.1583,412,412,0.395473,0,11,12,11,"2018-02-16 20:58:27",0,0
17625163688494920636,242,2107,otalindo,0,222,14,1.26815,37.0445,354,354,0.342711,0,10,7,11,"2018-02-18 13:59:04",0,0
17628659559420213622,89,1495,LuizNeujahr,0,260,91,1.32549,31.4963,178,178,0.397483,0,10,14,11,"2018-02-13 16:20:20",0,0
17629043629566585843,65,2064,phgo8,0,235,108,1.31258,36.3188,82,82,0.343851,0,10,12,11,"2018-02-06 13:53:20",0,0
17629710527199649823,143,2895,MrDarth78,0,234,268,2.55171,715.896,220,220,0.335288,0,7,10,12,"2018-02-08 11:26:40",0,0
17632021164012543977,214,2391,Giovane6,0,243,22,1.45056,51.978,106,106,0.327142,0,12,4,12,"2018-02-17 08:48:20",0,0
17647512095105372031,303,1037,AntonellaLowen,0,202,88,0.654231,11.7068,98,98,0.435535,0,15,14,12,"2018-02-11 14:14:08",0,0
17651519287627564310,76,2526,phgo8,0,227,259,1.09292,125.987,112,112,0.337853,0,6,6,13,"2018-02-14 12:14:39",0,0
17651881252649847727,196,2631,Naglau,0,234,275,0.722943,16.943,104,104,0.373864,0,14,10,9,"2018-02-11 01:12:19",0,0
17652898200678788559,242,2777,VaiPraDeus,24,234,14,1.75259,65.0587,346,346,0.332489,0,10,13,13,"2018-02-16 19:05:03",0,0
17657115138108044837,127,1520,SorRobson87,0,241,20,1.61141,59.3215,76,76,0.267105,0,8,14,10,"2018-02-17 19:27:55",0,0
17658321019867741819,134,2112,CrisVet67,0,230,107,0.989783,32.8774,162,162,0.29854,0,11,13,4,"2018-02-17 10:30:12",0,0
17660627653128893149,277,944,jairso1234,1,239,257,0.850861,26.5895,104,104,0.398032,0,12,11,14,"2018-02-10 20:16:40",0,0
17662742338710705879,136,2014,NICIONOLASCO,0,269,270,0.987516,32.5833,94,94,0.339001,0,15,11,11,"2018-02-08 01:38:41",0,0
17663724785267259699,124,1799,MaiaraVS,11,218,85,1.21808,37.7921,118,118,0.413764,0,10,15,14,"2018-02-07 10:49:05",0,0
17663988111051819240,336,1598,07MCosta,0,224,279,2.84308,67.4658,154,154,0.491668,0,9,11,12,"2018-02-07 16:48:25",0,0
17664880266678354151,348,2412,jairso1234,2,200,259,1.3296,61.1,146,146,0.449922,0,13,14,10,"2018-02-01 10:41:35",NULL,NULL
17667112405062449048,12,902,Bryandefogo,0,235,99,1.11222,28.5204,134,134,0.543759,0,4,5,6,"2018-02-01 23:11:11",NULL,NULL
17668021808074526655,3,2006,profvanessas,15,215,47,2.32679,122.939,158,158,0.460217,0,15,13,15,"2018-02-13 09:05:53",0,0
17669044139066696964,214,2314,ChefBergueson,0,243,31,1.24457,36.082,106,106,0.321775,0,15,6,9,"2018-02-05 20:08:32",0,0
17671076849439099832,322,760,miellefs,0,221,42,0.710951,21.0503,112,112,0.453264,0,8,5,15,"2018-02-06 14:05:51",0,0
17674189826880083769,248,49,Marcelofagon,0,266,32,1.88058,182.392,38,38,0.0927369,0,5,14,8,"2018-01-27 19:19:13",NULL,NULL
17695434016639248170,304,954,S98Lari,0,221,63,0.401698,56.3126,100,100,0.478443,0,7,5,15,"2018-01-28 23:33:44",NULL,NULL
17695875804990622886,134,2644,Kakaprestes,25,230,105,0.837671,21.2876,312,312,0.570175,0,15,14,14,"2018-02-14 22:51:09",0,0
17699538027056175607,76,2311,Dearleite,0,227,31,1.32352,234.158,192,192,0.549009,0,13,15,6,"2018-02-18 13:36:38",0,0
17708091335772923742,103,2434,neomarla,19,235,108,2.33072,145.905,162,162,0.401246,0,7,12,14,"2018-02-13 15:22:21",0,0
17714059296620516887,103,1633,Ledv1995,0,271,108,2.15048,141.507,126,126,0.31387,0,14,13,12,"2018-02-14 01:39:32",0,0
17720680540347154810,143,2643,VaiPraDeus,0,234,14,2.40345,647.118,228,228,0.354644,0,12,4,3,"2018-02-16 13:27:50",0,0
17721196469428973142,103,2604,SirCarrion37,0,274,116,2.21858,168.012,198,198,0.498603,0,12,9,15,"2018-01-31 21:17:17",NULL,NULL
17722359516790828166,217,1712,bosswolff,0,228,88,2.00327,155.22,234,234,0.613106,0,1,12,14,"2018-01-31 19:52:40",NULL,NULL
17724038870249468661,135,2692,niltonsilva2,46,205,78,0.756364,22.9691,140,140,0.498923,0,15,11,15,"2018-02-09 06:21:50",0,0
17724595212494862585,306,2139,LESS4NDR0,10,266,268,1.84576,229.423,164,164,0.534894,0,13,15,15,"2018-02-11 21:53:39",0,0
17741125078264513016,149,3238,Giovane6,28,253,277,2.57861,305.507,154,154,0.400826,0,15,12,14,"2018-02-02 08:09:03",NULL,NULL
17754086771282743257,103,2550,CacaGo5,0,274,108,2.10069,142.908,158,158,0.391067,0,11,13,12,"2018-02-12 03:20:43",0,0
17764096254373085746,143,3018,Rafaelrobaina,0,234,31,1.73524,326.598,386,386,0.581345,0,8,12,13,"2018-02-07 20:40:00",0,0
17765213965172662624,214,2216,NICIONOLASCO,0,243,31,1.02872,32.3606,146,146,0.444112,0,13,5,9,"2018-02-10 08:52:40",0,0
17765778819287987076,3,2037,Wellington7487,46,214,47,1.92604,94.8956,132,132,0.408291,0,13,4,0,"2018-02-14 16:59:51",0,0
17784245975211772611,65,2374,Raaquelvianna,0,235,275,1.31448,33.674,80,80,0.327293,0,14,15,4,"2018-01-31 09:37:13",NULL,NULL
17786996308110323293,334,1378,jairso1234,1,204,257,1.0683,21.8059,216,216,0.671011,0,13,12,13,"2018-02-11 13:01:51",0,0
17787773823307305091,214,2561,MonicaDPG,0,261,245,1.35419,51.756,254,254,0.733728,0,5,14,14,"2018-02-08 09:48:08",0,0
17791417052207764115,3,2081,jekenski,0,215,47,1.7553,86.801,116,116,0.338659,0,6,13,9,"2018-01-27 04:51:08",NULL,NULL
17793644538251738366,279,1450,jairso1234,8,210,107,1.3705,40.5572,120,120,0.451064,0,13,14,15,"2018-02-14 22:48:26",0,0
17795536768103066856,16,103,SS53H,0,219,45,0.341314,1.94413,36,36,0.203459,0,13,9,10,"2018-02-08 13:24:32",0,0
17804621924895372378,59,2236,RAM0SR,0,240,103,2.04047,179.086,272,272,0.719306,0,9,10,10,"2018-01-28 14:39:40",NULL,NULL
17805690808654677962,212,2272,Pafuncinho,0,229,51,2.1843,167.049,142,142,0.467052,0,11,14,13,"2018-02-12 02:21:52",0,0
17818135283254908541,134,2402,Fafazudo,0,230,58,1.2408,45.9855,230,230,0.434364,0,12,7,9,"2018-02-10 18:15:08",0,0
17822664894319237158,241,1795,13MCosta,0,234,127,1.03797,50.4052,166,166,0.427531,0,0,5,14,"2018-02-18 03:09:59",0,0
17825342419821934068,241,1261,Fafazudo,0,234,131,1.3801,88.6098,240,240,0.597206,0,12,11,10,"2018-02-02 20:25:56",NULL,NULL
17826089324059826956,214,1866,TatiCassais,0,243,22,1.36823,49.9261,164,164,0.481006,0,6,11,15,"2018-02-11 01:45:27",0,0
17826890601761979477,134,2501,Fafazudo,3,230,58,0.995685,34.1749,174,174,0.318838,0,14,14,10,"2018-02-15 12:29:31",0,0
17827737276925087737,172,197,KhalDrig,0,205,79,0.325513,2.28211,64,64,0.597121,0,10,14,11,"2018-02-07 23:32:36",0,4
17829716086057989890,113,1166,Elizeu91,0,222,108,1.24454,42.9957,502,502,0.495806,0,9,7,10,"2018-02-08 15:47:04",0,0
17831393292087190572,103,2271,LillithCaim,0,274,116,2.18425,131.34,188,188,0.483205,0,8,5,11,"2018-02-08 14:46:36",0,0
17832237110090071152,112,2387,JuniorAraujoL,0,233,22,2.06712,167.706,142,142,0.324229,0,11,11,13,"2018-02-11 12:22:05",0,0
17840297446813495606,134,2896,T10z40,13,230,58,0.931018,23.9778,274,274,0.506001,0,12,11,14,"2018-02-10 12:26:58",0,0
17841848620399760943,297,2343,MOR4T4,19,243,246,2.07458,181.989,244,244,0.412176,0,10,9,10,"2018-01-29 10:04:33",NULL,NULL
17845401459373791170,65,2455,Naglau,0,235,275,1.58826,40.988,76,76,0.340545,0,8,4,8,"2018-02-11 13:33:10",0,0
17847812521276603954,127,1588,Fernandahvm,1,241,245,1.28908,50.9431,92,92,0.323726,0,11,15,12,"2018-01-30 18:46:18",NULL,NULL
17848044494254265495,376,2039,Marcelofagon,22,234,36,1.26837,416.704,96,96,0.278704,0,14,13,12,"2018-02-17 07:43:44",0,0
17850834406654824365,111,1099,07MCosta,0,233,95,1.02594,93.4966,128,128,0.369729,0,7,14,12,"2018-02-10 04:20:50",0,0
17850925111715864717,323,1084,jairso1234,0,241,116,1.80946,234.175,100,100,0.343207,0,15,7,8,"2018-01-27 14:58:58",NULL,NULL
17851931142646969786,216,1032,GuiAltenburg,0,212,88,0.633052,8.99447,130,130,0.487225,0,13,15,14,"2018-01-28 20:23:24",NULL,NULL
17857545615579342985,217,1536,AmandaLowen,0,243,14,1.87658,102.615,144,144,0.375773,0,13,12,12,"2018-01-29 11:55:22",NULL,NULL
17860487682336480542,286,1390,MarxBurgues,1,271,246,1.27833,49.5889,94,94,0.357607,0,14,13,14,"2018-02-06 14:04:41",0,0
17861299205843324641,134,41,KhalDrig,0,230,105,0.849448,19.5374,34,34,0.0639514,0,6,10,4,"2018-02-14 03:33:59",0,0
17863994754458491421,103,2146,foxxtnt,13,235,116,2.06139,122.633,136,136,0.343001,0,10,11,14,"2018-02-14 21:59:23",0,0
17868561012050352815,336,1112,sarkatos,0,266,279,2.8864,48.2229,190,190,0.626517,0,14,6,4,"2018-02-01 11:00:34",NULL,NULL
17870203337404542356,214,2368,Viimartineez,0,243,22,1.49965,44.9139,146,146,0.425381,0,11,13,12,"2018-02-14 17:00:57",0,0
17906284894006304925,319,1682,Caldinho12,1,283,107,2.05831,122.078,150,150,0.500003,0,15,10,14,"2018-01-31 05:16:34",NULL,NULL
17906811052794268012,257,2218,Lelecudismo,0,269,256,1.96752,62.6652,112,112,0.335394,0,11,8,7,"2018-02-11 13:20:26",0,0
17909116228995077369,114,1895,Rodynely,0,214,90,1.05351,41.7971,128,128,0.466366,0,5,8,12,"2018-02-11 05:53:52",0,0
17912584012347015319,164,672,JoaoPedroJTS,0,274,265,1.43142,36.665,112,112,0.262855,0,8,14,12,"2018-02-17 15:36:46",0,0
17912977606229701601,214,2263,vinicius150278,8,261,31,1.26997,51.4089,114,114,0.360673,0,7,0,13,"2018-02-13 21:17:50",0,0
17917022948220108883,306,2287,leyesld,2,253,78,1.87463,369.433,130,130,0.440461,0,11,9,10,"2018-02-16 15:21:53",0,0
17928870428917192255,242,2818,S98Lari,27,234,86,1.51071,46.2559,458,458,0.438815,0,12,14,11,"2018-02-02 09:17:17",NULL,NULL
17930058686704642292,336,1163,Trinkain3,0,224,13,2.88371,46.3133,112,112,0.385131,0,0,0,11,"2018-02-06 09:39:03",0,0
17934081407355960018,214,1026,ManuFO12,1,243,31,1.37518,34.5487,116,116,0.336551,0,6,15,15,"2018-02-09 03:24:11",0,0
17939744414920193649,112,2778,jandiromega,9,233,22,2.05126,139.153,170,170,0.405884,0,5,0,11,"2018-02-17 19:19:11",0,0
17942021026956072471,295,1524,CindyBCS,0,263,84,1.43323,67.9663,184,184,0.42622,0,5,9,5,"2018-02-08 13:21:44",0,0
17948576901161727485,134,2736,Wellington7487,0,230,107,1.07705,29.6409,256,256,0.473157,0,14,11,9,"2018-02-01 07:20:26",NULL,NULL
17949186750062323938,214,1999,SSouza51,0,261,31,1.41991,42.5941,152,152,0.454307,0,9,9,11,"2018-02-11 13:36:47",0,0
17962267213643669933,143,2620,Elizeu91,0,212,268,1.75893,359.443,328,328,0.496759,0,15,12,11,"2018-02-08 17:38:38",0,0
17963043372586012488,214,1730,Andershowsilva,0,261,245,1.31607,41.3204,208,208,0.613687,0,5,11,8,"2018-02-06 19:45:36",0,0
17964346802686163452,340,1043,xStrikerZBR,0,216,105,0.910182,28.1263,230,230,0.496901,0,8,12,14,"2018-02-13 19:42:35",0,0
17970056620007775612,149,3208,Maurowell,0,253,277,2.02275,193.763,180,180,0.458865,0,14,15,10,"2018-02-13 19:13:40",0,0
17973075587892096352,143,1594,SorRobson87,1,212,14,2.30226,560.166,224,224,0.343648,0,14,6,8,"2018-02-12 18:10:18",0,0
17997383931214630058,323,688,AlissonWeymer,0,241,270,2.04433,296.4,136,136,0.467152,0,9,6,8,"2018-02-18 13:19:42",0,0
17998897349541738163,113,964,GodFelpz,0,222,86,1.01462,26.7183,454,454,0.443341,0,10,13,10,"2018-02-16 21:21:46",0,0
17999367768537963303,134,2665,Jessabraham,14,230,105,0.942654,31.0079,176,176,0.327198,0,13,12,14,"2018-01-28 20:35:00",NULL,NULL
18009362181599584622,75,1113,RoroPL,0,233,259,0.941365,87.9405,96,96,0.397148,0,5,11,10,"2018-02-02 14:41:53",NULL,NULL
18010198322835574409,136,2173,Giovane6,0,209,270,0.934427,37.0569,88,88,0.316227,0,14,10,3,"2018-02-07 10:49:05",0,0
18031675637432567598,22,920,Charmilh0,0,239,257,0.89281,15.699,90,90,0.353585,0,2,0,2,"2018-02-09 02:54:13",0,0
18036892764102446174,214,2255,sabrinasg35,0,243,22,1.57146,53.3679,136,136,0.398815,0,10,12,10,"2018-01-31 19:51:30",NULL,NULL
18054937832014611547,3,1920,Charmilh0,6,214,116,2.42467,139.242,224,224,0.659506,0,14,10,12,"2018-02-02 19:32:23",NULL,NULL
18057471020571924642,198,18,Xavante1911,0,238,16,0.49527,1.72679,20,20,0.0650034,0,13,14,9,"2018-02-12 11:18:38",0,0
18058584341915521833,214,1812,Henriquevalezad,0,261,31,1.35859,36.4955,96,96,0.286316,0,13,9,5,"2018-01-29 15:23:21",NULL,NULL
18062388499560538325,112,2726,Uiliam13,7,241,31,1.72486,82.6702,174,174,0.401487,0,10,8,7,"2018-02-16 15:42:58",0,0
18062839075732078971,112,3034,SerenaKaiou,29,233,31,1.88908,140.184,150,150,0.339281,0,15,14,15,"2018-02-17 14:40:52",0,0
18064091160306881469,305,1128,SorRobson87,0,228,64,0.909279,130.79,96,96,0.362343,0,11,13,15,"2018-02-14 16:03:07",0,0
18068164104240646313,91,1425,thamessscamargo,3,218,248,1.53521,126.107,78,78,0.356839,0,1,12,9,"2018-02-01 09:44:53",NULL,NULL
18069773105373776555,306,2005,LoboTilt02,0,266,32,1.6879,176.945,100,100,0.339435,0,13,10,5,"2018-02-18 04:46:53",0,0
18071007046208124082,242,2888,DiegoBarrosKND,27,222,86,1.46404,47.4202,352,352,0.336746,0,13,15,14,"2018-02-18 13:29:34",0,0
18074713183914261126,91,1830,leyesld,2,217,248,1.50546,132.891,86,86,0.406672,0,7,7,9,"2018-02-17 17:16:51",0,0
18076511097820341167,18,1746,HanPauloS,0,255,45,1.38814,35.9129,128,128,0.370531,0,9,8,14,"2018-01-30 23:19:30",NULL,NULL
18084127550839721215,135,2324,MrsCarrion37,0,205,78,0.770815,20.4683,108,108,0.379814,0,8,13,15,"2018-02-09 11:25:58",0,0
18085839767823106681,195,1179,SirCarrion37,0,230,90,1.27914,67.4743,162,162,0.415614,0,14,5,15,"2018-02-08 09:46:50",0,0
18091447000496304642,59,1929,Gabriel71388,0,240,251,1.5216,78.954,194,194,0.505938,0,15,13,14,"2018-02-18 12:23:08",0,0
18091784718588817289,149,3102,SirCarrion37,22,253,14,2.41704,243.911,128,128,0.329821,0,15,14,14,"2018-02-10 15:22:41",0,0
18091987716569542261,99,1680,RodrigoLealDias,0,228,20,1.46649,86.1068,110,110,0.483172,0,14,4,14,"2018-02-10 17:23:57",0,0
18095680442175517593,20,1241,gangstermateus,0,202,129,0.700104,18.5255,114,114,0.495109,0,8,7,10,"2018-01-28 16:13:27",NULL,NULL
18107907739888024545,149,3259,dudscarvalho78,50,253,277,2.37593,277.762,288,288,0.731343,0,13,15,15,"2018-02-12 22:45:48",0,0
18115877050973846725,3,2054,Trinkain3,0,215,116,1.73059,83.5711,112,112,0.336668,0,14,7,13,"2018-02-07 12:21:08",0,0
18117078355076096718,112,2485,MestreCarolS,14,233,31,1.73887,64.4149,220,220,0.489686,0,10,15,12,"2018-01-31 21:13:16",NULL,NULL
18120645041538138165,134,2481,vinicius150278,20,230,107,0.880394,24.6247,198,198,0.382085,0,5,1,15,"2018-02-15 23:32:18",0,0
18121607338624908212,81,12,Xavante1911,0,206,72,0.349329,7.5808,20,20,0.0693155,0,1,9,2,"2018-02-10 10:06:48",0,0
18123225488873509559,217,2447,Gekancom,0,243,14,2.19373,174.742,222,222,0.59736,0,8,6,15,"2018-02-03 23:16:55",NULL,NULL
18123837741923722283,217,1452,YuriFO7,0,243,245,1.99109,177.155,150,150,0.390159,0,11,14,11,"2018-02-09 03:17:20",0,0
18130493314577161863,65,2159,RAM0SR,1,226,247,1.44121,48.8272,106,106,0.424246,0,10,15,15,"2018-01-28 16:19:48",NULL,NULL
18131067529348454444,103,2519,GuilhermeCon7,0,274,116,2.11174,114.476,174,174,0.428776,0,15,13,14,"2018-02-05 19:56:30",0,0
18132058001495000268,103,2551,Elizeu91,3,274,116,2.34191,188.385,156,156,0.382117,0,8,15,15,"2018-02-08 09:04:22",0,0
18135643757066678964,130,3086,CrisRoveda,32,253,107,6.09917,243.353,142,142,0.348914,0,15,14,15,"2018-02-05 19:14:31",0,0
18136992154617626735,242,3020,EmersonResult,32,222,14,1.23893,36.404,484,484,0.467282,0,15,10,15,"2018-02-11 19:51:28",0,0
18138624060323180685,143,3237,MauroReny,22,234,14,2.23246,608.921,232,232,0.353323,0,5,11,14,"2018-02-18 11:36:55",0,0
18139816217742761651,306,2031,Eduardocs2,0,266,268,2.45201,471.338,146,146,0.475314,0,14,15,4,"2018-01-29 20:02:53",NULL,NULL
18142014067428349787,112,2740,Giliardi17,19,241,31,1.94093,114.568,170,170,0.379544,0,15,14,12,"2018-02-11 01:45:27",0,0
18146657688358515433,131,1427,Potatoemankind,0,230,40,2.35904,176.771,220,220,0.403413,0,10,15,10,"2018-02-12 16:37:06",0,0
18155201361016636924,214,2085,papajammy2,6,243,31,1.84179,82.5158,138,138,0.394374,0,14,15,14,"2018-01-28 16:27:28",NULL,NULL
18155953896680458838,154,1899,SerenaKaiou,0,214,47,1.36818,58.6758,218,218,0.635745,0,12,12,11,"2018-02-07 01:02:09",0,0
18157150092646941530,143,2458,ThaisMacedo00,12,234,268,2.1307,483.088,300,300,0.450205,0,14,14,13,"2018-02-01 14:54:25",NULL,NULL
18160262787529822034,103,2310,lucas56veleda,0,271,108,2.25625,132.254,128,128,0.327175,0,7,6,7,"2018-02-14 04:17:24",0,0
18164991454213369437,127,2566,Scourlartz,30,241,100,1.68352,65.5062,144,144,0.49766,0,14,15,15,"2018-02-11 23:45:47",0,0
18168887236060836508,168,1129,Lirielchata,0,260,22,0.989512,28.4735,162,162,0.557232,0,7,6,6,"2018-02-11 22:54:10",0,0
18171239442707160491,185,612,gabelvt,0,243,32,0.703659,5.64914,84,84,0.282552,0,9,10,10,"2018-01-29 22:26:24",NULL,NULL
18185331638613863823,344,72,AntonellaLowen,0,274,267,1.5265,113.719,24,24,0.0978911,0,6,5,10,"2018-02-10 17:30:54",0,0
18186429879312656225,315,892,miguelzim0097,0,224,90,0.311091,2.56887,114,114,0.510607,0,5,12,15,"2018-02-08 18:15:26",0,0
18187083055722608096,149,3306,SimoneZorua,36,204,82,2.34005,233.759,258,258,0.66636,0,2,13,15,"2018-02-02 19:14:27",NULL,NULL
18187984168787982866,143,2720,MrsCarrion37,17,212,31,1.96426,470.489,224,224,0.338832,0,15,12,15,"2018-02-16 15:48:39",0,0
18193105231435109629,323,1739,miellefs,0,241,270,1.88468,209.38,152,152,0.492313,0,8,15,11,"2018-02-16 23:01:25",0,0
18202276424092313750,214,2400,Trebor193,0,261,31,1.6451,58.4785,140,140,0.412651,0,8,10,7,"2018-01-28 16:28:35",NULL,NULL
18204144436901880250,242,2463,13SheldonCooper,2,234,86,1.29182,28.1057,322,322,0.310512,0,13,11,15,"2018-02-18 08:03:37",0,0
18213519668208438662,332,1910,CamachoVolcan,0,224,272,1.31785,98.6689,116,116,0.374549,0,15,15,11,"2018-02-11 23:54:01",0,0
18214025421119343072,130,3219,CamachoVolcan,38,202,279,6.36976,217.972,190,190,0.466938,0,13,15,15,"2018-02-14 14:45:24",0,0
18217443406713316868,214,1651,WronskHades,0,261,22,1.64154,54.619,136,136,0.409194,0,8,7,9,"2018-02-10 18:21:36",0,0
18227090088946303730,149,3032,TomateLeRTHX,0,253,122,2.70683,298.27,152,152,0.394377,0,15,13,13,"2018-02-14 12:57:35",0,0
18229886888173314685,130,2860,MuzzaBr,16,202,107,5.58872,166.301,190,190,0.464376,0,10,15,14,"2018-01-31 13:11:30",NULL,NULL
18233788492857093825,248,3258,wellmachado95,26,202,279,1.73106,170.618,158,158,0.377971,0,13,11,15,"2018-02-11 10:09:59",0,0
18235957031165834320,19,520,GuiAltenburg,0,221,131,0.259091,2.57506,52,52,0.34731,0,11,15,14,"2018-01-29 02:36:53",NULL,NULL
18238412849307484647,214,1659,TiagoSalvatte,0,261,31,1.54597,47.5979,90,90,0.273824,0,5,7,12,"2018-02-12 19:26:00",0,0
18243867800761926435,143,2398,thejhankzbr,11,212,268,1.60029,229.14,212,212,0.321588,0,15,12,12,"2018-01-31 20:55:52",NULL,NULL
18247403806869783385,58,199,jandiromega,0,209,24,0.712785,19.4437,46,46,0.205247,0,14,6,9,"2018-02-16 22:42:46",0,0
18250049278937999006,217,2448,niltonsilva2,0,228,88,1.73287,137.276,128,128,0.340652,0,14,8,9,"2018-02-10 14:36:32",0,0
18256377378914644266,315,932,otavio362,2,215,47,0.310367,2.39441,56,56,0.266856,0,13,7,13,"2018-01-31 20:03:37",NULL,NULL
18257118554182939711,229,2023,Trinkain3,1,278,280,1.38135,33.7297,142,142,0.439108,0,12,12,15,"2018-02-14 11:15:29",0,0
18258309885845642838,3,1618,Elizeu91,0,214,47,1.6814,52.9309,202,202,0.599283,0,7,9,5,"2018-01-31 20:34:41",NULL,NULL
18258751515280357853,197,1333,BRCoutinhoRS,6,238,280,0.959923,25.6687,126,126,0.32952,0,15,2,12,"2018-02-16 20:01:21",0,0
18265419468926108814,289,3968,jessikamessa,1,287,14,1.33581,26.7241,192,192,0.334032,0,15,15,8,"2018-02-17 20:32:34",0,0
18269032448684096180,149,2887,ferrnandafrio,15,239,122,2.2179,182.363,162,162,0.413979,0,8,14,8,"2018-02-01 20:51:08",NULL,NULL
18270962344785941506,112,2043,alex19950302,0,233,31,2.06852,164.839,134,134,0.301419,0,14,15,12,"2018-02-02 07:32:47",NULL,NULL
18274324508307387594,18,1046,endrigoo324,0,255,122,1.62652,45.6323,140,140,0.41285,0,14,4,15,"2018-02-02 17:31:17",NULL,NULL
18279252040219471804,242,3154,MagnusPel,40,234,86,1.36352,28.5608,370,370,0.353449,0,12,15,13,"2018-02-17 07:55:48",0,0
18281071212068200098,130,3044,SS53H,32,202,279,6.18883,232.792,302,302,0.755192,0,14,11,14,"2018-01-27 19:11:23",NULL,NULL
18281154433314754924,242,2873,Naglau,26,234,86,1.71521,58.3446,352,352,0.335398,0,11,15,15,"2018-02-18 13:56:50",0,0
18281984744565618022,59,1293,dbsgsjsg,0,240,251,2.16368,186.993,120,120,0.330231,0,6,2,14,"2018-02-17 17:16:51",0,0
18283254789898786480,196,2081,Eduardocs2,19,235,108,1.01046,32.2134,178,178,0.646329,0,11,9,10,"2018-02-02 20:58:30",NULL,NULL
18286190320179230137,112,3065,CamachoVolcan,28,241,284,2.00984,137.495,152,152,0.340575,0,15,15,15,"2018-02-14 10:58:12",0,0
18290950806478998275,254,2247,erickm321,0,200,117,1.61286,55.4585,126,126,0.418026,0,15,12,13,"2018-02-13 15:23:39",0,0
